place_id,restaurant_name,author_name,author_url,language,profile_photo_url,rating,relative_time_description,text,time,collected_at,data_source
ChIJczMNNltu5kcRTYXCYhaJLFM,Le Poulbot,Eric S,https://www.google.com/maps/contrib/109479672023368194835/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjV7UZswo_HbU7_IWqt7kgT38ATLk0_9fxfA0Uat6Uqd8gAImXcx=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 5 mois,"Ce petit restaurant typique de Montmartre restitue parfaitement l'atmosphère détendue et bon enfant du quartier avec ses plats traditionnels et sa déco (intérieure comme extérieure) tout à fait adaptée au lieu, favorisant les artistes locaux et l'histoire du quartier. Les plats que nous avons testés sont tous excellents et très bien préparés. Le personnel est parfaitement courtois et à la hauteur. Ayant déjeuné à l'intérieur, nous aurions pu craindre un peu de tumulte dû à la fréquentation touristique du quartier, mais il n'en a rien été, l'ambiance du lieu reste parfaitement calme et reposante, ce qui n'est pas le moindre de ses atouts ! A recommander chaudement !",1742122898,2025-09-02T18:02:59.881534,google_places
ChIJQ-V5FQBy5kcRRd_d6D3GQGg,Restaurant H,axel sabourin,https://www.google.com/maps/contrib/108147101848568921480/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocLQLTNgDqg2KD8ZYPIhTJqz6e0VtD_YGD8HbkSoVgtaxU2z6Q=s128-c0x00000000-cc-rp-mo,3,il y a 2 semaines,"Une expérience assez mitigée.

Tout d’abord, le personnel n’a pas pris en compte les allergies que j’avais pourtant signalées un mois à l’avance. Plutôt que de proposer une alternative, ils ont simplement retiré un plat du menu, ce qui est peu professionnel pour un établissement de ce standing. Aucun geste n’a été fait. C’est facile de se reposer sur ses acquis, mais un chef doit aussi savoir s’adapter aux différentes situations : proposer une assiette adaptée fait partie du métier. Là, ce n’a pas été réalisé — Cela montre un manque de considération pour les clients.
Mieux vaut donc y aller si vous n’avez pas d’allergies, car sinon vous risquez de vous sentir comme un client gênant… et ils vous le font comprendre par certaines remarques peu agréables. La serveuse et le serveur manquaient aussi d’amabilité, ce qui est décevant pour ce type d’enseigne.

Concernant les plats :
- La première entrée se limitait à deux morceaux de tomate avec une vinaigrette — pour un restaurant gastronomique étoilé, c’est franchement léger.
- Le reste des entrées était très réussi, avec un poisson et une viande rouge cuit à la perfection. Sur le plan gustatif, côté salé, le voyage est assuré : les plats sont excellents. Ma compagne tenait à souligner que l’entrée aux couteaux, plat signature du chef, était excellente.
- Côté sucré, c’était correct mais pas mémorable.",1755240276,2025-09-02T18:02:59.881550,google_places
ChIJQ-V5FQBy5kcRRd_d6D3GQGg,Restaurant H,Lu Qi,https://www.google.com/maps/contrib/100684580511032144941/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocL1z9RDkXpgDT-i-eTP_ldiQrC_Uvub4JIqJjTg-xQht8gfuw=s128-c0x00000000-cc-rp-mo,4,il y a 5 mois,"La nourriture est délicieuse, en particulier le plat de bœuf, qui était une vraie surprise ! Cependant, la serveuse était très peu professionnelle et pas du tout accueillante. Même si elle parle italien, son attitude a gâché un peu l’expérience du repas.",1743500254,2025-09-02T18:02:59.881553,google_places
ChIJQ-V5FQBy5kcRRd_d6D3GQGg,Restaurant H,S N,https://www.google.com/maps/contrib/108182196778647039962/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjWByfndhLst6XtYDbQ-rBEbiOMB5-fOYQDfpfoB5I8EElrhycEI=s128-c0x00000000-cc-rp-mo-ba6,5,il y a 9 mois,"Tout était savoureux et très bien cuisiné.
Peu d’attente entre les plats.
Le service était aimable et attentionné.
Seul bémol est que la petite salle était ce soir bruyante, ce qui est quand même dérangeant. La faute aux convives ou manque d’insonorisation ?",1732834704,2025-09-02T18:02:59.881560,google_places
ChIJQ-V5FQBy5kcRRd_d6D3GQGg,Restaurant H,Sophie BENDRIHEM,https://www.google.com/maps/contrib/115148002136689522100/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjX9kEmeeqWYKKDRRXu88Jq9PVG3tUgF6MusXkDzQdZV5w24g10=s128-c0x00000000-cc-rp-mo,5,il y a 4 mois,Une tres belle expérience culinaire . Les saveurs sont étudiées et si variées... le mélange des textures sublime le palais ! On s'est régalés.,1744239918,2025-09-02T18:02:59.881564,google_places
ChIJQ-V5FQBy5kcRRd_d6D3GQGg,Restaurant H,Erika Beccafico,https://www.google.com/maps/contrib/100666574176622322174/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJswJHkWHqnpMPSenIFD4hN5ozTLg8PdPaqE1EW6X42rm5lbw=s128-c0x00000000-cc-rp-mo-ba4,5,il y a un mois,"Un vrai coup de cœur !
Le menu dégustation est une merveille du début à la fin. Chaque plat rend hommage aux racines normandes du chef avec une générosité et une précision qui forcent l’admiration.
C’est fin, gourmand, inventif — on se régale à chaque bouchée.
Les vins sont biens choisis, avec de très belles découvertes à la clé.
La salle, intime et feutrée, offre le cadre parfait pour savourer pleinement l’instant.
Une expérience rare. À vivre les yeux fermés.",1751651940,2025-09-02T18:02:59.881567,google_places
ChIJeQOQYt5t5kcRdED9MgfQekU,La Forge,momtez nouioui,https://www.google.com/maps/contrib/115481388846713873112/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJkDf2scqjaWdYY2VxvaJJy102U8pBhOmF0oLMofB54KwP9hA=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 4 mois,"⸻

Un sans-faute du début à la fin !
La Forge est une excellente adresse pour les amateurs de bonne cuisine. Les produits sont de qualité, la cuisson est maîtrisée, et les assiettes sont savoureuses. La cave à vin est bien fournie et le service est irréprochable : attentionné, professionnel et toujours souriant. On sent une vraie passion en cuisine comme en salle. Une expérience chaleureuse et authentique que je recommande sans hésiter !",1745095096,2025-09-02T18:02:59.881587,google_places
ChIJeQOQYt5t5kcRdED9MgfQekU,La Forge,célia HOUNGBO,https://www.google.com/maps/contrib/114103213121469486819/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocLYdmTkqELTWHCuKV9c4HYJt4iHLEr0ej0ucRpdF-lOfe2KeA=s128-c0x00000000-cc-rp-mo,5,il y a un mois,"Cadre convivial offrant un service de qualité. Restaurant visité il y a une semaine avec ma grande famille et nous sommes tous restés unanimes sur l’excellence du savoir-faire et du savoir être des employés de ce lieu.
Dédicace spéciale à ce serveur aux cheveux grisonnants qui nous a servi avec soin et a même proposé aux enfants de caresser et balader le petit chien.
Merci encore et à très bientôt !",1753349591,2025-09-02T18:02:59.881591,google_places
ChIJeQOQYt5t5kcRdED9MgfQekU,La Forge,Rose Teixeira,https://www.google.com/maps/contrib/102592799280750226998/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJ9WvTJ1Em70q56DI7tjOcbB-eznTU9y5uO15qKjxiRM5L1QA=s128-c0x00000000-cc-rp-mo,5,il y a 3 mois,"Un bistrot de qualité, une cuisine généreuse, et un service de qualité. Première fois qu’on me prépare le tartare à table, il était frais et bien assaisonné. Et les saint Jacques poêlés aux champignons, un régal.",1747751341,2025-09-02T18:02:59.881594,google_places
ChIJeQOQYt5t5kcRdED9MgfQekU,La Forge,miss J,https://www.google.com/maps/contrib/112823913785758360065/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocKNEwqOalAV0A_JcnGITHWY3W_8KYM-4QlVms6C-tEjYpkNSw=s128-c0x00000000-cc-rp-mo,5,il y a 4 mois,"Excellente soirée autour d’une bonne cuisine où chaque aliment est cuisiné avec soin et gourmandise.
Arrêtez-vous, ouvrez les papilles dans un décor    forgeant le style industriel et le bois. Unique sur votre chemin vers le parc des Buttes Chaumont juste à côté ou vers la magnifique coupole de Niemeyer.",1746053918,2025-09-02T18:02:59.881598,google_places
ChIJeQOQYt5t5kcRdED9MgfQekU,La Forge,Patrick Fuentes (Agency),https://www.google.com/maps/contrib/112831290165965635488/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjU6zjOoIQYFyaL1qHrdjkR7T0ATqp3Hi8LYhbHe5dNtJXjawtgOew=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 2 mois,"De belles viandes parfaitement  cuites !
Un foie gras merveilleux !
A déguster près des Buttes-Chaumont !",1749139639,2025-09-02T18:02:59.881601,google_places
ChIJA1PHDM9v5kcRsdD0Snjw06k,Restaurant Le Gabriel,Hervé Pasteur,https://www.google.com/maps/contrib/102212268608334271522/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocIQ0MLUp8UguUDUodHvYapl4OFDqL71JMBcFZIfIRUsDoXG_Q=s128-c0x00000000-cc-rp-mo-ba2,5,il y a un mois,Quelle bonne surprise !  Nous avions hâte de goûter la cuisine de ce récent 3 étoiles parisien et n avons pas été déçus. Beaucoup de créativité que cela soit pour cuisiner légumes poissons ou viandes. 2 menus au choix vous faisant découvrir les voyages du chef. Le service est lui aussi à la hauteur et tout en discrétion. Seul petit bémol est le cadre un peu vieillot.,1754039802,2025-09-02T18:02:59.881621,google_places
ChIJA1PHDM9v5kcRsdD0Snjw06k,Restaurant Le Gabriel,Frédéric SOLER,https://www.google.com/maps/contrib/107310439692303839812/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjXvwEGFs2BdcDo28YQSi9Uj7wJaT5abBqiO8yp3-Hx_VMt506mo=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 5 mois,"Ici, le cadre en impose : élégant, classique, avec ce poids de l’exigence propre aux grandes maisons. En salle, le service est irréprochable, précis comme une chorégraphie bien rodée – peut-être un peu rapide à mon goût, mais toujours avec le sourire.

Côté cuisine, les trois étoiles sont pleinement justifiées : une technique impeccable, des saveurs marquantes et cette touche de créativité qui transforme chaque plat en souvenir. Deux assiettes m’ont particulièrement marquées :
✨ Carotte des sables, gingembre acidulé
✨ Poule faisane vapeur, blettes et truffes noires

Deux plats d’une profondeur et d’une précision remarquables, où chaque ingrédient trouve sa juste place. Une sensation presque déroutante : celle de découvrir une saveur inédite, tout en ayant l’intime conviction qu’elle ne pourrait être plus aboutie.

Et pour sublimer ce moment, un magnifique La Pialade 2019 de Château Rayas. Déjà très ouvert malgré sa jeunesse, il a accompagné ce repas avec une élégance rare.

Une expérience qui confirme que la haute gastronomie, quand elle est bien faite, ne se limite pas à l’assiette : elle crée des émotions.",1741698228,2025-09-02T18:02:59.881624,google_places
ChIJA1PHDM9v5kcRsdD0Snjw06k,Restaurant Le Gabriel,Véronique Costa,https://www.google.com/maps/contrib/103247912989009751244/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocKhqeLcrh2u6gq1I01boMSeOFvx3XMSJq0A0GY9g1Gp6GaBvQ=s128-c0x00000000-cc-rp-mo-ba4,5,il y a 4 mois,"Le chef Jérôme Banctel élu meilleur chef 2024 nous fait voyager entre sa terre de Bretagne pour un menu ou dans ses découvertes culinaires de ses voyages dans   l’autre menu
Le menu peut être adapté s’il y a des ingrédients que vous n’aimez pas ce qui est appréciable. Dommage qu’il n’y ai pas de possibilité de choisir son menu à la carte et qu’il soit imposé à toute la table
Le cadre est agréable , le service digne d’un 3 étoiles même s’il est un peu rapide aussi bien dans les explication des plats que dans leur enchaînements",1744295162,2025-09-02T18:02:59.881628,google_places
ChIJA1PHDM9v5kcRsdD0Snjw06k,Restaurant Le Gabriel,Rainie W,https://www.google.com/maps/contrib/113207596396847878525/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjUljwZRYsH3vlfqh7D4r_feKpbe1HeJ7euyCpgdiekaWWOU85m5=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 6 mois,"Excellente expérience, surtout pour le homard, l’oursin et le calamar – un régal !

Le poulet, en revanche, était un peu en retrait, peut-être qu’un autre morceau conviendrait mieux.

Côté dessert, la pomme à la cannelle était un peu trop relevée à mon goût, mais celui au kumquat était absolument parfait.",1739658700,2025-09-02T18:02:59.881632,google_places
ChIJA1PHDM9v5kcRsdD0Snjw06k,Restaurant Le Gabriel,Flower Child,https://www.google.com/maps/contrib/114503022479378675151/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJ9baw4oOAIHkBkCd7x-evUjpoVDLeWXnoKEgecI8XnW8B3IA=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 9 mois,"Un sans faute. Tout était parfait et délicieux du début à la fin. Le cadre très chaleureux, le balet des plats qui s’enchaînent sans attente. Le service très sympathique. On se sent à l’aise. Le menu en 9 services est gargantuesque mais exceptionnel. On a adoré.",1732485447,2025-09-02T18:02:59.881635,google_places
ChIJt590mRxu5kcRMj7pKWfCLjE,Restaurant L'Ange 20,Philippe Laval,https://www.google.com/maps/contrib/102868800939692614174/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocKiOtrQSaI7LjoqbNxAw1XgGPPvMfvr0G55YgRVYSGDQ1xGhA=s128-c0x00000000-cc-rp-mo-ba4,5,il y a un mois,"Petite salle intime. Carte compacte et plats préparés à la demande presque sous vos yeux. Nous avons beaucoup aimé les gambas, le foie gras et l’agneau en cuissons lente. Service rapide et attentionné.",1751805948,2025-09-02T18:02:59.881652,google_places
ChIJt590mRxu5kcRMj7pKWfCLjE,Restaurant L'Ange 20,Alek,https://www.google.com/maps/contrib/114321713247294894737/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjXaEa4MnjduWuv2l9n64WrUTY4Ez1RwS0E5_bLozchsT5DlB0N2=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 10 mois,"Superbe restaurant ! Service rapide, les serveurs sont à l’écoute, souriant et sont de bon conseil. Les plats sont délicieux ! Les produits sont frais. Il vaut mieux réserver à l’avance, le restaurant est petit et populaire.",1728996136,2025-09-02T18:02:59.881656,google_places
ChIJt590mRxu5kcRMj7pKWfCLjE,Restaurant L'Ange 20,Alexandre Lory,https://www.google.com/maps/contrib/113819149834251053638/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjVNiyJxdaeOnBixrh0B9-PmHVQDKMm_CHt6WwGNfEIhkh0RD2iC=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 7 mois,Des plats excellents et copieux. Nous étions 4 et avons pris chacun des choses différentes. A chaque fois délicieuses. Bien réserver en avance,1736500541,2025-09-02T18:02:59.881659,google_places
ChIJt590mRxu5kcRMj7pKWfCLjE,Restaurant L'Ange 20,Diana B,https://www.google.com/maps/contrib/118284700793746924369/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJA1jFxUn-lNFtKNe2Uh4QrBKnrAFiF27kuJ6PpvLa2TnNkFQ=s128-c0x00000000-cc-rp-mo-ba5,5,il y a 2 ans,"Le cadre est super sympa, une jolie brasserie parisienne à proximité de la Place des Vosges.

Un service attentionné et impeccable.

Les plats: l'agneau de 7h/ magret et parmentier de canard sont divins. La cuisson des viande réussie, un bon équilibre des saveurs.
Des desserts au top",1667923208,2025-09-02T18:02:59.881662,google_places
ChIJt590mRxu5kcRMj7pKWfCLjE,Restaurant L'Ange 20,Jack dS,https://www.google.com/maps/contrib/103298242706977428426/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjVDBNaS528hNQq8twDS897Xz7IG_6zEuEF4tsm9ibPQq6MvCBg=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 8 mois,"Venu plusieurs fois avec des amis au cours des années. La cuisine est excellente, bravo au cuisinier. Plats vraiment faits maison, ce qui change de la plupart des restaurants parisiens. Les serveurs sont efficaces.
Seul bémol, les tables un peu serrées. Si tous les restaurants pouvaient être de cet acabit !",1733847393,2025-09-02T18:02:59.881665,google_places
ChIJJa2zzUFv5kcRb84DZAWvWX0,Restaurant Mâche,Lauriane Bétin,https://www.google.com/maps/contrib/114211689356022559139/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjU7lr4f5NFp0KxwKOYStt2A3OhAkHgeLfTzE0BEW0op8xvpIrU=s128-c0x00000000-cc-rp-mo,5,il y a 2 mois,"Mâche mérite bien sa mention dans le guide Michelin. Leur cuisine nous a fait vivre une superbe expérience gustative avec des produits de saison, des associations surprenantes (dans le bon sens du terme évidemment !) et un travail sur les textures et goûts très intéressant. La salle était également très agréable et nous pouvions discuter en famille sans avoir besoin de hausser la voix. De plus, nos serveurs étaient vraiment sympathiques et à l’écoute de nos besoins. Petite note en plus, j’avais demandé un menu sans poissons ni fruits de mer, et l’équipe s’est donnée beaucoup de mal pour ma petite personne ! Merci ✨",1751223642,2025-09-02T18:02:59.881682,google_places
ChIJJa2zzUFv5kcRb84DZAWvWX0,Restaurant Mâche,Célestine Ernest,https://www.google.com/maps/contrib/102514283051494664407/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjW7aYBSh1_zhOAV8usGddJHUETj178sg0QEzMtAkYss012InFTn=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 5 mois,"Absolument parfait! Le service est décontracté et chaleureux, nous avons eu un excellent conseil pour le vin qui nous a permis de découvrir un nouveau cru. La cuisine est pleine de saveur, la présentation des plats est extraordinaire, tellement raffinée. Et finalement le prix raisonnable, vu la qualité et le travail fournis. À tester!",1742484494,2025-09-02T18:02:59.881685,google_places
ChIJJa2zzUFv5kcRb84DZAWvWX0,Restaurant Mâche,Jonathan Kreplak,https://www.google.com/maps/contrib/107512235877068725076/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocLS8ruEshOr_vIlpWDGJv_SClwpFcG3XWgVmWzNUMOh_TqDHA=s128-c0x00000000-cc-rp-mo-ba2,5,il y a 2 mois,"Nous étions à 7 sur une table d'hôte, en face à face avec la cuisine. La salle est Mondrianesque et très agréable. Très Bon conseil sur le vin, service sympathique et dynamique. La cuisine travaille les épices, les céréales et les fleurs avec originalité mais donnant naissance à des assiettes complexes en saveurs. Coup de coeur sur le freekeh et le dessert petit pois. J'ai passé une très belle soirée.",1749364095,2025-09-02T18:02:59.881689,google_places
ChIJJa2zzUFv5kcRb84DZAWvWX0,Restaurant Mâche,Jo Boinet,https://www.google.com/maps/contrib/116297718355169723687/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjV6Ei73F9YMDe5bNgy0moOW9CLqyVyFGbgQjC2C_uX6nIyVGHJT=s128-c0x00000000-cc-rp-mo-ba4,5,il y a 4 mois,"Nous avons passé une superbe soirée chez Mâche ! Nous avions pris le menu en 4 temps et tout était excellent ! Les associtations de saveurs sont originales et sortent de ce qu'on a l'habitude de goûter au quotidien, exactement ce que nous recherchions en venant dans ce restaueant étoilé. Le service est quant à lui très attentionné. Bravo à toute l'équipe !",1745736250,2025-09-02T18:02:59.881692,google_places
ChIJJa2zzUFv5kcRb84DZAWvWX0,Restaurant Mâche,christian vuillerod,https://www.google.com/maps/contrib/118146146637178882603/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjXsjQKUUcMBfor6AIKk2ziRbEzuobH2wyM8tQLc0fSyXU-Rvyfr=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 5 mois,"Paris, la ville de tous les possibles...

Précipitez-vous au restaurant Mâche, 61 rue de Chabrol, dans le 10ème arrondissement. Je ne serais pas surpris qu'il y ait une nouvelle étoile au Michelin dans quelques mois !

Ce fut assurément la plus belle découverte culinaire de ces 10 dernières années et je mesure mes paroles ! Si je devais tenter de résumer notre soirée, je dirais : Whaouuu !

La jeune équipe de cet établissement ( moyenne d'âge 28 ans) nous fait vivre un véritable compagnonage du goût !

Dignes descendants de Brillat Savarin et d'auguste Escoffier, Mickaël Gamet, le chef, et Jean Cercey, directeur et sommelier, sont de véritables orfèvres en leur domaine.

Associant de la plus belle manière l'audace, la recherche du meilleur équilibre et un soin particulier pour le dressage et les accords mets-vins, ces jeunes perpétuent avec un plaisir communicatif l'excellence en cuisine. Ils sont l'avenir de la haute gastronomie française.

Tout est réfléchi et organisé pour vous faire voyager dans des saveurs qui changeront votre perception du bien manger.

Visible depuis la salle, la cuisine offre, pour être complet, un véritable spectacle pour les yeux. Chacun à sa place s'affaire, comme autant de petites mains qui n'en sont pas, pour vous offrir le meilleur des produits et d'eux-mêmes.

Le personnel de salle transmet de la plus belle manière cet amour du travail accompli. Ils sont cette agence de voyage d'un nouveau genre, qui vous fait prendre conscience de ce temps d'exception.

Le voyage, pour un repas en 6 temps, aura duré presque 3 heures. Il m'a semblé n'être qu'une seule...

Mickaël, Jean, Samy, France, Tommy, Ripon, Axelle, Léa et Thaïs, ...  MERCI !",1743330271,2025-09-02T18:02:59.881695,google_places
ChIJJahFcvFv5kcRZ9w_gYq5KQE,LArchimede - Restaurant Bistronomique Paris 10,Thibaud P,https://www.google.com/maps/contrib/102760632870708820164/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocI3jyTTRMhcBtnvW6K4bNtENjXMsvfVdUg74cPVUaHRqgklCA=s128-c0x00000000-cc-rp-mo-ba3,5,il y a une semaine,"N'y allez pas.

Comme ça, on sera sûrs d'avoir encore une table la prochaine fois 😁

Blague à part, c'était super !

Un petit menu, gage de qualité mais des plats faits maison et étudiés. Les portions sont bien dosées, on n'est pas sur du bourratif et ça donne justement envie d'essayer entrée plat dessert.

Une petite ambiance tamisée, un fond de musique, parfait pour discuter tranquillement ou rigoler sans repartir avec le mal de crâne.

Le restau s'est vite rempli mais le service était impeccable et rapide, les WC propres (c'est important) et plus que tout, les plats délicieux.

Je vous dirais de tout essayer, nous on a kiffé le carpaccio, la burrata, la courgette farcie et le T-Bone de veau.

Et en dessert, le macaron est un must (même si franchement tout est nickel) ☺️

Et c'est pas vraiment plus cher que dans une brasserie !",1755755149,2025-09-02T18:02:59.881711,google_places
ChIJJahFcvFv5kcRZ9w_gYq5KQE,LArchimede - Restaurant Bistronomique Paris 10,Caroline Joway,https://www.google.com/maps/contrib/106281510058830676259/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocJVhR80eqQmJCKR9CSVZUV-bCfv83NoUXWdOu15u5bzGx_Tfw=s128-c0x00000000-cc-rp-mo,5,il y a 6 mois,"Une vraie surprise. On y est allé en famille et on a tous adoré! Le service est extra et les plats délicieux. La purée de céleri fut à tomber par terre, le veau super bien cuit, les gambas super fraîches et la vanille du dessert digne de celle de Madagascar! On retournera, c’est certain. Rarement vu un aussi bon rapport qualité/quantité/prix! Je vous recommande vraiment ce restau!",1740869597,2025-09-02T18:02:59.881714,google_places
ChIJJahFcvFv5kcRZ9w_gYq5KQE,LArchimede - Restaurant Bistronomique Paris 10,Matthieu Yvonet,https://www.google.com/maps/contrib/111673971886407541978/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjXZxw6QblACn3O-9apU2QHx628zuO_6dT1DlbaG-k8M4_CBpSeZ=s128-c0x00000000-cc-rp-mo,5,il y a 3 mois,"Service au top! Un choix de carte réduit et c’est tant mieux!
Produit de qualité et ça sent, une spécial ovation pour ma part concernant le riz au lait que j’ai particulièrement apprécié ☺️.",1747465700,2025-09-02T18:02:59.881717,google_places
ChIJJahFcvFv5kcRZ9w_gYq5KQE,LArchimede - Restaurant Bistronomique Paris 10,Enyl F.,https://www.google.com/maps/contrib/117621334938461619159/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocLqbIJhCb7lQT222QHMaKmtdVXwk_RUnwrbtyRzKKApUDnGfg=s128-c0x00000000-cc-rp-mo-ba3,5,il y a 5 mois,"Super restaurant. La cuisine est délicieuse, produit de saison . Personnel super sympa serviable très souriant . Je recommande !",1743538238,2025-09-02T18:02:59.881721,google_places
ChIJJahFcvFv5kcRZ9w_gYq5KQE,LArchimede - Restaurant Bistronomique Paris 10,Yacine BENSAAD,https://www.google.com/maps/contrib/115962379295807778274/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjXhrTXqtTB3-RXOWixAY6InVmg-5-5xCk7mWPJzLdXC3Hwghpf5=s128-c0x00000000-cc-rp-mo,5,il y a 2 mois,"Ce repas restera gravé dans ma mémoire. Plus qu’un simple dîner, c’était une vraie expérience humaine et gustative. Dès l’arrivée, on se sent accueilli comme chez soi, avec une gentillesse sincère qui fait chaud au cœur. Chaque plat raconte une histoire, préparée avec passion et respect des produits. On sent l’amour du métier dans chaque détail. Merci pour ce moment suspendu — c’est rare de ressortir d’un restaurant avec le sourire aussi grand et le cœur aussi rempli. À très bientôt, c’est certain.",1750629387,2025-09-02T18:02:59.881724,google_places
ChIJHwzjqZJv5kcRCir2RjPAaKE,Chouchou,Bastien Pinçon,https://www.google.com/maps/contrib/103966073004102407641/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjUlJnxBlhLAn9Ol7p9YWAKEyameGHENb26FIgnJWG8KgQBsHNWq=s128-c0x00000000-cc-rp-mo,2,il y a 2 semaines,"Je ne recommande pas ! I 👏🏻 don't 👏🏻 re 👏🏻 co 👏🏻 mand !
Ça sent l'attrape touristes À PLEIN NEZ, mais par où commencer...

la pinte en Happy Hour a 7.90€, qui semble une bonne affaire avec un prix hors HH indécent de 11€, mais le HH est de 15h à 23h, quelle stratégie commerciale...

Un petit creux avant de dîner ? ÉLOIGNEZ VOUS DE LA PLANCHE MIXTE À 17.90€ !!! Des produits de très mauvaise qualité; un fromage plastique, une charcuterie collante pleine de gras, difficile à finir même à plusieurs.

La carte quand a elle, vous propose tant un tajine, que des crêpes bretonnes. Je suis pour le mélange des cultures, mais tant de variété n'annonce rien de bon en restauration.
Contentons-nous d'une salade Caesar, difficile à rater non ? ILS L'ONT FAIT ! Le poulet était aussi blanc qu'un matin enneigé, et la sauce ? Industrielle. Ça saute aux yeux, à même se demander si ils ont fait l'effort de choisir réellement une sauce ""Caesar"". Les croûtons mous, j'ai trouvé les mêmes à Lidl.

Si la cantine du collège vous manque, vous serez servis !

Quand au service, ils étaient là, c'est tout.",1755527721,2025-09-02T18:02:59.881742,google_places
ChIJHwzjqZJv5kcRCir2RjPAaKE,Chouchou,Sarah Asmani,https://www.google.com/maps/contrib/112480711517994760983/reviews,fr,https://lh3.googleusercontent.com/a/ACg8ocKAjWdAoBRAJvf6ln4GmU9FhKTrdjCm1kRRpNfxlf7AYwe6-w=s128-c0x00000000-cc-rp-mo,5,il y a 3 mois,"Une excellente découverte ! Les plats végétariens sont savoureux, je me suis régalée !! Bien présentés et pleins de saveurs. Le service est attentionné je remercie infiniment les serveurs qui sont d’une gentillesse incroyable ! Je recommande vivement !",1748559481,2025-09-02T18:02:59.881745,google_places
ChIJHwzjqZJv5kcRCir2RjPAaKE,Chouchou,Mounia Lebreton,https://www.google.com/maps/contrib/118045847477178182646/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjV1cWj_QXu4IKfxAHCqsbV5onwPIDvtziZzlBVmTY-htv6i9Cg=s128-c0x00000000-cc-rp-mo,5,il y a une semaine,"Très bon restaurant  pour moi qui est marocaine assiette royale salade marocaine, caviar d’aubergine et taktouka était très bonne digne d’un plat marocain. On s’est régalés. Et en plus un thé à la menthe pas très sucré super",1756039725,2025-09-02T18:02:59.881748,google_places
ChIJHwzjqZJv5kcRCir2RjPAaKE,Chouchou,sephi,https://www.google.com/maps/contrib/101452433465716303824/reviews,fr,https://lh3.googleusercontent.com/a-/ALV-UjVg2ZBHsmNStohLw_BIgp-y2N4FjaOfELwc1tL0lyRvkmQIEEA=s128-c0x00000000-cc-rp-mo-ba5,4,il y a 4 mois,"Excellent service, nourriture de qualité et l’ambiance est agréable. Au niveau des plats, tout est vraiment pas mal, la salade de chèvre chaud un peu sèche mais ça restait bon. Les prix des plats est un peu élevé mais celui de l’alcool est correct notamment en happy hour. Très bonne brasserie sur Châtelet !",1745612903,2025-09-02T18:02:59.881751,google_places
